Section,Lon,Lat,NZE,NZN
North Island,174.892,-37.063,2678622.364,6458338.919
North Island,174.867,-37.06,2676406.632,6458720.001
North Island,174.826,-37.023,2672847.626,6462903.027
North Island,174.80299,-37.009,2670832.984,6464499.365
North Island,174.76199,-37.008,2667186.969,6464685.74
North Island,174.774,-36.968,2668347.027,6469101.92
North Island,174.79201,-36.955,2669980.442,6470511.132
North Island,174.79401,-36.938,2670197.768,6472393.611
North Island,174.72701,-36.943,2664219.161,6471960.86
North Island,174.66901,-36.961,2659014.644,6470065.855
North Island,174.629,-36.978,2655416.115,6468248.208
North Island,174.612,-37.01,2653835.722,6464726.238
North Island,174.58,-37.015,2650977.876,6464224.68
North Island,174.521,-37.052,2645654.46,6460214.716
North Island,174.48801,-37.023,2642776.807,6463484.637
North Island,174.47301,-36.961,2641561.878,6470387.67
North Island,174.44901,-36.894,2639552.268,6477859.142
North Island,174.433,-36.858,2638193.235,6481878.195
North Island,174.40601,-36.799,2635896,6488465.641
North Island,174.36501,-36.735,2632352.922,6495627.794
North Island,174.293,-36.646,2626074.918,6505606.248
North Island,174.23801,-36.571,2621282.445,6514003.936
North Island,174.16701,-36.498,2615042.816,6522197.672
North Island,174.181,-36.442,2616385.9,6528393.892
North Island,174.20399,-36.461,2618416.244,6526255.526
North Island,174.239,-36.436,2621596.136,6528983.068
North Island,174.274,-36.487,2624647.266,6523276.105
North Island,174.304,-36.541,2627241.327,6517242.231
North Island,174.37199,-36.565,2633285.53,6514481.404
North Island,174.35201,-36.594,2631444.962,6511292.615
North Island,174.373,-36.63,2633257.58,6507267.328
North Island,174.43401,-36.644,2638687.59,6505622.612
North Island,174.436,-36.622,2638907.192,6508060.725
North Island,174.41499,-36.592,2637084.045,6511421.44
North Island,174.41901,-36.564,2637496.244,6514522.286
North Island,174.442,-36.532,2639614.981,6518037.995
North Island,174.414,-36.485,2637195.49,6523295.763
North Island,174.424,-36.442,2638172.46,6528051.893
North Island,174.43401,-36.386,2639175.974,6534250.337
North Island,174.40601,-36.343,2636743.952,6539064.127
North Island,174.39,-36.386,2635227.459,6534316.856
North Island,174.35201,-36.41,2631775.817,6531709.743
North Island,174.30701,-36.364,2627820.043,6536878.546
North Island,174.29401,-36.392,2626604.809,6533789.882
North Island,174.27299,-36.356,2624780.523,6537813.82
North Island,174.308,-36.325,2627977.134,6541204.674
North Island,174.37199,-36.318,2633735.612,6541888.864
North Island,174.418,-36.292,2637916.002,6544704.884
North Island,174.476,-36.269,2643170.646,6547167.17
North Island,174.47501,-36.239,2643139.994,6550497.423
North Island,174.433,-36.265,2639314.562,6547677.845
North Island,174.39101,-36.282,2635510.026,6545855.155
North Island,174.38901,-36.267,2635358.009,6547522.529
North Island,174.35001,-36.302,2631790.624,6543696.453
North Island,174.30299,-36.298,2627574.379,6544207.733
North Island,174.282,-36.26,2625754.385,6548453.739
North Island,174.32401,-36.27,2629511.984,6547284.751
North Island,174.353,-36.266,2632124.067,6547686.664
North Island,174.35001,-36.223,2631932.77,6552462.299
North Island,174.39301,-36.177,2635883.87,6557502.804
North Island,174.41701,-36.155,2638084.204,6559907.6
North Island,174.388,-36.136,2635508.781,6562059.576
North Island,174.36501,-36.181,2633357.714,6557100.595
North Island,174.326,-36.229,2629763.44,6551831.283
North Island,174.29201,-36.209,2626742.333,6554098.773
North Island,174.30901,-36.18,2628321.9,6557292.611
North Island,174.235,-36.172,2621677.367,6558282.957
North Island,174.246,-36.131,2622735.96,6562817.449
North Island,174.23399,-36.122,2621669.877,6563832.421
North Island,174.188,-36.153,2617479.464,6560453.815
North Island,174.215,-36.171,2619879.623,6558420.788
North Island,174.22,-36.191,2620296.456,6556194.849
North Island,174.256,-36.21,2623502.412,6554037.791
North Island,174.28999,-36.238,2626510.491,6550883.729
North Island,174.231,-36.259,2621172.797,6548634.58
North Island,174.188,-36.231,2617353.56,6551798.627
North Island,174.147,-36.199,2613717.665,6555402.34
North Island,174.073,-36.169,2607106.479,6558822.805
North Island,174.00999,-36.136,2601483.561,6562558.692
North Island,174.045,-36.193,2604552.311,6556192.867
North Island,174.092,-36.239,2608710.762,6551032.096
North Island,174.142,-36.275,2613149.359,6546975.26
North Island,174.158,-36.311,2614530.204,6542960.145
North Island,174.138,-36.396,2612601.907,6533553.229
North Island,174.04401,-36.402,2604160.893,6533001.274
North Island,174.02,-36.309,2602138.805,6543349.421
North Island,173.983,-36.243,2598906.435,6550715.42
North Island,173.94,-36.182,2595122.055,6557531.871
North Island,173.91,-36.143,2592473.645,6561891.731
North Island,173.836,-36.055,2585919.575,6571732.726
North Island,173.754,-35.964,2578632.382,6581909.202
North Island,173.67799,-35.886,2571855.824,6590632.076
North Island,173.612,-35.807,2565972.649,6599453.012
North Island,173.554,-35.759,2560772.768,6604824.056
North Island,173.48199,-35.673,2554329.925,6614418.745
North Island,173.424,-35.608,2549128.214,6621669.767
North Island,173.37199,-35.535,2544466.209,6629802.204
North Island,173.407,-35.466,2547693.642,6637438.431
North Island,173.448,-35.446,2551431.789,6639631.902
North Island,173.481,-35.417,2554452.585,6642827.963
North Island,173.50301,-35.407,2556460.527,6643922.389
North Island,173.534,-35.425,2559259.897,6641902.826
North Island,173.52699,-35.4,2558645.288,6644682.041
North Island,173.597,-35.356,2565048.473,6649511.432
North Island,173.59599,-35.327,2564984.561,6652730.08
North Island,173.56799,-35.318,2562446.725,6653750.454
North Island,173.539,-35.315,2559812.87,6654105.093
North Island,173.521,-35.288,2558199.518,6657114.166
North Island,173.535,-35.337,2559429.376,6651666.883
North Island,173.505,-35.373,2556670.569,6647693.79
North Island,173.45599,-35.372,2552216.958,6647838.221
North Island,173.476,-35.39,2554020.742,6645827.445
North Island,173.41499,-35.396,2548472.197,6645201.335
North Island,173.395,-35.423,2546635.888,6642217.444
North Island,173.369,-35.43,2544269.211,6641456.045
North Island,173.381,-35.486,2545318.763,6635234.633
North Island,173.343,-35.51,2541853.394,6632592.984
North Island,173.28799,-35.444,2536902.493,6639946.434
North Island,173.237,-35.397,2532298.282,6645186.888
North Island,173.23599,-35.352,2532231.875,6650181.138
North Island,173.245,-35.339,2533058.515,6651619.562
North Island,173.27699,-35.294,2535994.901,6656597.635
North Island,173.22701,-35.323,2531431.536,6653403.435
North Island,173.21201,-35.368,2530043.054,6648416.4
North Island,173.174,-35.316,2526613.726,6654203.127
North Island,173.207,-35.257,2529646.936,6660736.412
North Island,173.15199,-35.282,2524627.835,6657984.964
North Island,173.101,-35.232,2520008.861,6663552.293
North Island,173.05701,-35.184,2516021.352,6668893.287
North Island,173.127,-35.174,2522402.384,6669979.216
North Island,173.177,-35.107,2526992.152,6677394.156
North Island,173.16299,-35.021,2525757.179,6686942.568
North Island,173.116,-34.94,2521504.042,6695948.374
North Island,173.07001,-34.884,2517324.289,6702177.926
North Island,173.008,-34.807,2511680.4,6710740.127
North Island,172.935,-34.726,2505020.778,6719745.092
North Island,172.86,-34.64,2498166.224,6729300.359
North Island,172.79201,-34.577,2491938.927,6736298.295
North Island,172.709,-34.518,2484323.185,6742848.936
North Island,172.657,-34.476,2479547.095,6747508.657
North Island,172.681,-34.438,2481752.28,6751724.424
North Island,,,,
North Island,175.537,-36.306,2738375.357,6540864.41
North Island,175.472,-36.246,2732724.972,6547685.525
North Island,175.491,-36.173,2734660.116,6555735.838
North Island,175.41499,-36.15,2727893.043,6558476.904
North Island,175.41701,-36.094,2728244.625,6564684.351
North Island,175.36301,-36.066,2723465.677,6567922.114
North Island,175.356,-36.121,2722671.399,6561837.444
North Island,175.319,-36.136,2719297.317,6560261.649
North Island,175.356,-36.175,2722511.434,6555846.854
North Island,175.339,-36.213,2720870.523,6551671.953
North Island,175.313,-36.225,2718498.129,6550402.407
North Island,175.383,-36.259,2724688.38,6546463.036
North Island,175.439,-36.27,2729686.108,6545105.42
North Island,175.455,-36.315,2730984.841,6540073.611
North Island,175.498,-36.345,2734751.461,6536637.558
North Island,175.537,-36.306,2738375.357,6540864.41
North Island,,,,
North Island,175.765,-36.437,2758395.804,6525722.29
North Island,,,,
North Island,175.834,-36.633,2763888.933,6503786.919
North Island,175.776,-36.592,2758845.566,6508498.206
North Island,175.77901,-36.609,2759055.919,6506604.089
North Island,175.798,-36.645,2760628.657,6502557.629
North Island,175.834,-36.633,2763888.933,6503786.919
North Island,,,,
North Island,175.08,-36.178,2697678.106,6556141.149
North Island,175.04601,-36.222,2694506.297,6551331.949
North Island,175.10201,-36.228,2699524.401,6550546.696
North Island,175.09599,-36.176,2699121.659,6556328.657
North Island,175.08,-36.178,2697678.106,6556141.149
North Island,,,,
North Island,174.81799,-36.416,2673554.047,6530264.635
North Island,174.832,-36.43,2674777.408,6528684.779
North Island,174.851,-36.45,2676433.354,6526429.488
North Island,174.81799,-36.416,2673554.047,6530264.635
North Island,,,,
North Island,174.718,-35.962,2665596.938,6580820.219
North Island,174.714,-35.974,2665209.509,6579496.059
North Island,174.718,-35.962,2665596.938,6580820.219
North Island,,,,
North Island,173.944,-35.005,2597064.304,6688125.724
North Island,173.94,-34.996,2596711.255,6689128.635
North Island,173.944,-35.005,2597064.304,6688125.724
North Island,,,,
North Island,174.718,-35.962,2665596.938,6580820.219
North Island,,,,
North Island,175.203,-36.879,2706787.149,6478102.35
North Island,,,,
North Island,175.203,-36.879,2706787.149,6478102.35
North Island,175.188,-36.841,2705555.583,6482351.543
North Island,175.157,-36.862,2702733.876,6480090.397
North Island,175.188,-36.901,2705389.307,6475695.187
North Island,175.203,-36.879,2706787.149,6478102.35
North Island,,,,
North Island,174.718,-35.962,2665596.938,6580820.219
North Island,,,,
North Island,174.985,-36.812,2687527.075,6486001.679
North Island,175.043,-36.807,2692714.144,6486436.678
North Island,175.067,-36.839,2694771.119,6482836.039
North Island,175.11,-36.849,2698578.828,6481634.88
North Island,175.14999,-36.84,2702168.947,6482546.467
North Island,175.164,-36.788,2703560.883,6488284.544
North Island,175.17599,-36.757,2704716.251,6491697.147
North Island,175.127,-36.771,2700305.154,6490251.528
North Island,175.07001,-36.794,2695158.009,6487822.094
North Island,175.01601,-36.788,2690355.091,6488600.727
North Island,174.985,-36.812,2687527.075,6486001.679
North Island,,,,
North Island,174.896,-36.768,2679694.272,6491060.919
North Island,174.924,-36.793,2682132.068,6488232.159
North Island,174.925,-36.744,2682341.983,6493666.574
North Island,174.896,-36.768,2679694.272,6491060.919
North Island,,,,
North Island,174.88901,-36.808,2678973.501,6486636.636
North Island,174.869,-36.769,2677281.78,6491002.391
North Island,174.83,-36.799,2673730,6487748.402
North Island,174.88901,-36.808,2678973.501,6486636.636
North Island,,,,
North Island,176.22501,-37.282,2796250.08,6430621.913
North Island,176.256,-37.308,2798891.482,6427638.818
North Island,176.22501,-37.282,2796250.08,6430621.913
North Island,,,,
North Island,176.412,-37.622,2811384.145,6392301.337
North Island,176.431,-37.631,2813021.903,6391239.161
North Island,176.412,-37.622,2811384.145,6392301.337
North Island,,,,
North Island,177.16901,-37.54,2878574.075,6398573.886
North Island,,,,
North Island,176.117,-37.612,2785399.169,6394361.364
North Island,176.02901,-37.532,2777937.189,6403502.078
North Island,175.97099,-37.497,2772941.781,6407556.73
North Island,176.028,-37.561,2777738.662,6400288.626
North Island,176.034,-37.579,2778200.452,6398274.168
North Island,176.058,-37.619,2780166.787,6393765.259
North Island,176.101,-37.613,2783983.595,6394299.669
North Island,176.14799,-37.649,2787988.672,6390161.7
North Island,176.117,-37.612,2785399.169,6394361.364
North Island,,,,
North Island,177.85699,-39.296,2928808.01,6200878.382
North Island,,,,
North Island,174.772,-41.085,2658879.225,6012199.644
North Island,,,,
North Island,174.909,-40.835,2670993.409,6039712.665
North Island,174.866,-40.886,2667246.97,6034128.865
North Island,174.91499,-40.873,2671406.25,6035482.982
North Island,174.942,-40.827,2673795.657,6040539.63
North Island,174.909,-40.835,2670993.409,6039712.665
North Island,,,,
North Island,174.752,-37.34,2665549.113,6427866.911
North Island,174.737,-37.38,2664130.802,6423455.529
North Island,174.752,-37.34,2665549.113,6427866.911
South Island,,,,
South Island,172.63,-40.51,2478640.315,6077502.965
South Island,172.71201,-40.509,2485591.703,6077639.339
South Island,172.814,-40.509,2494237.039,6077661.717
South Island,172.93201,-40.527,2504241.407,6075676.096
South Island,173.01401,-40.551,2511189.342,6073012.24
South Island,172.946,-40.536,2505427.428,6074677.322
South Island,172.856,-40.524,2497799.719,6076002.198
South Island,172.748,-40.522,2488646.46,6076204.657
South Island,172.698,-40.568,2484426.009,6071083.084
South Island,172.679,-40.619,2482837.114,6065413.55
South Island,172.66701,-40.646,2481833.604,6062411.26
South Island,172.679,-40.68,2482861.482,6058638.992
South Island,172.681,-40.731,2483050.926,6052975.617
South Island,172.72301,-40.768,2486612.966,6048878.399
South Island,172.785,-40.805,2491857.153,6044783.809
South Island,172.83,-40.833,2495660.594,6041682.472
South Island,172.88699,-40.835,2500468.109,6041467.999
South Island,172.929,-40.819,2504010.228,6043248.481
South Island,172.955,-40.792,2506202.398,6046248.295
South Island,173.005,-40.808,2510422.352,6044472.231
South Island,173.00999,-40.86,2510842.545,6038697.444
South Island,173.02699,-40.864,2512275.756,6038252.886
South Island,173.05299,-40.886,2514466.264,6035808.668
South Island,173.05499,-40.929,2514631.716,6031033.304
South Island,173.048,-40.97,2514040.409,6026480.487
South Island,173.00301,-41.019,2510253.183,6021039.961
South Island,173.00999,-41.055,2510839.859,6017041.951
South Island,173.02499,-41.105,2512099.344,6011488.966
South Island,173.00101,-41.151,2510085.033,6006380.657
South Island,173.04401,-41.192,2513692.439,6001826.54
South Island,173.065,-41.192,2515453.302,6001825.497
South Island,173.084,-41.237,2517042.574,5996826.678
South Island,173.09399,-41.262,2517877.175,5994049.453
South Island,173.09399,-41.284,2517874.644,5991606.213
South Island,173.144,-41.302,2522060.859,5989601.661
South Island,173.19901,-41.338,2526658.89,5985594.778
South Island,173.235,-41.292,2529684.897,5990695.94
South Island,173.282,-41.267,2533630.529,5993460.745
South Island,173.33501,-41.211,2538096.092,5999664.088
South Island,173.33701,-41.209,2538264.673,5999885.549
South Island,173.384,-41.175,2542222.085,6003645.059
South Island,173.444,-41.173,2547257.713,6003843.313
South Island,173.50101,-41.142,2552061.191,6007259.945
South Island,173.536,-41.111,2555019.724,6010684.969
South Island,173.569,-41.075,2557817.426,6014665.084
South Island,173.62199,-41.078,2562267.998,6014301.532
South Island,173.64999,-41.098,2564604.267,6012063.468
South Island,173.66701,-41.099,2566033.161,6011941.627
South Island,173.714,-41.076,2570001.331,6014464.384
South Island,173.755,-41.059,2573462.94,6016323.091
South Island,173.74699,-41.045,2572803.002,6017883.489
South Island,173.702,-41.06,2569007.263,6016249.273
South Island,173.69901,-41.02,2568791.571,6020693.023
South Island,173.75101,-40.998,2573185.933,6023099.56
South Island,173.79201,-40.987,2576646.343,6024290.472
South Island,173.813,-40.956,2578444.618,6027716.447
South Island,173.841,-40.95,2580808.145,6028360.312
South Island,173.849,-40.995,2581432.991,6023357.012
South Island,173.91,-40.953,2586613.713,6027968.85
South Island,173.94501,-40.912,2589610.36,6032490.003
South Island,174.011,-40.917,2595162.646,6031872.478
South Island,173.983,-40.92,2592800.472,6031566.334
South Island,173.972,-40.942,2591846.759,6029133.923
South Island,173.946,-40.977,2589615.446,6025271.693
South Island,173.90601,-40.993,2586231.66,6023530.815
